,smiles,solvent,peakwavs_max
15651,Clc1ccc(/C=C/c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,CO,3.4438888888888886
10585,CN1C(=CC2=C([S-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,ClC(Cl)Cl,1.9073846153846152
2784,CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1COCCO1,3.434349030470914
20214,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,c1ccc(COCc2ccccc2)cc1,1.5740876499487664
19576,OCc1cc(/N=N\c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc2F)ccc1O,CS(C)=O,3.211917098445596
8515,CCOC(=O)c1cc(C(=O)OCC)c2cc(NC)ccc2n1,CCO,2.88997668997669
1344,CC(C)(C)c1ccc(C#Cc2c(C#Cc3ccc(C(C)(C)C)cc3)c3cccc4c(C#Cc5ccc(C(C)(C)C)cc5)c(C#Cc5ccc(C(C)(C)C)cc5)c5cccc2c5c34)cc1,ClCCl,3.0239024390243903
19504,O=c1oc2ccccc2cc1-c1nc2ccccc2o1,ClC(Cl)(Cl)Cl,3.4438888888888886
372,C(=C/c1nc2ccccc2s1)\c1ccc(Cn2cc(COc3cc(Cn4cc(-c5ccc(N(c6ccccc6)c6ccc(-c7cn(Cc8cc(OCc9cn(Cc%10ccc(/C=C/c%11nc%12ccccc%12s%11)cc%10)nn9)cc(OCc9cnnn9Cc9ccc(/C=C/c%10nc%11ccccc%11s%10)cc9)c8)nn7)cc6)cc5)nn4)cc(OCc4cnnn4Cc4ccc(/C=C/c5nc6ccccc6s5)cc4)c3)nn2)cc1,CN(C)C=O,3.583236994219653
909,CC(=O)c1ccc2ccc3c(NCCC(=O)NCCCCCCc4nc5c(=O)[nH]c(N)nc5n4[C@H]4C[C@H](O)[C@@H](CO)O4)ccc4ccc1c2c43,CO,2.773601789709172
3399,CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,2.334839924670433
496,C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,2.937914691943128
16751,N#CC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)s1)C(=O)O,C1CCOC1,2.9731414868105515
15133,Cc1ccc(N2c3ccc(-c4cc5sc6cc(C=C(C#N)C(=O)O)sc6c5s4)cc3C3CCCC32)cc1,CCO,2.5775467775467775
17592,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,C1CCOC1,3.5121813031161473
5302,CCCCCCN1c2ccccc2Sc2cc(/C=C(/C#N)C(=O)O)ccc21,CCO,2.8967289719626166
18356,O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,C1CCCCC1,3.228645833333333
11415,COC1(OC)C2(Cl)c3nc4ccc(-c5cccs5)cc4nc3C1(Cl)C1C[C@@H]3[C@H](CC12)C1(Cl)c2nc4cc(-c5cccs5)ccc4nc2C3(Cl)C1(OC)OC,CCCCCC,3.4631284916201115
1244,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5cc6ccccc6c6ccccc56)cc4c4cc(-c5cc6ccccc6c6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CCN(CC)CC,3.8147692307692305
4365,CCCCCCCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)NC5=O,CN(C)C=O,2.375095785440613
17645,Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,C1CCOC1,2.7986455981941307
1195,CC(C)(C)c1ccc(-c2c3c(c(-c4ccccc4)c4cc5ccccc5cc24)Cc2c(c(-c4ccccc4)c4cc5ccccc5cc4c2-c2ccc(C(C)(C)C)cc2)C3)cc1,ClCCl,3.162755102040816
2990,CC1c2ccccc2-c2cc3[nH]c(-c4ccc([N+](=O)[O-])cc4)nc3cc21,CS(C)=O,3.0995
4953,CCCCCCCCn1c2c(c3ccccc31)-c1c(c3ccccc3n1CCCCCCCC)-c1c(c3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc3n1CCCCCCCC)-c1c-2c2ccccc2n1CCCCCCCC,ClCCl,2.6952173913043476
1423,CC(C)(C)c1ccc(Oc2cc3c4c(cc(Oc5ccc(C(C)(C)C)cc5)c5c6ccc(C#Cc7ccc(O)c8ncccc78)c7cccc(c2c45)c76)C(=O)N(c2cc(C(C)(C)C)ccc2C(C)(C)C)C3=O)cc1,CN(C)C=O,2.274862385321101
12314,COc1ccc(-c2cnc(C#Cc3ccccc3)o2)cc1OC,ClCCl,3.756969696969697
256,C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,ClCCl,3.2370757180156655
8205,CCOC(=O)/N=c1/oc2cc(N(CC)CC)ccc2cc1C#N,ClCCl,2.8177272727272724
20006,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCOCCO,2.1681648071071313
8480,CCOC(=O)c1c[nH]c2c([N+](=O)[O-])cc(F)cc2c1=O,CS(C)=O,4.626119402985075
6287,CCCCCCn1c2ccccc2c2cc(-c3ccc(C=C(C#N)C(=O)O)cc3)ccc21,ClC(Cl)Cl,3.262631578947368
13207,COc1ccc2c(c1)Sc1cc(OC)ccc1N2c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)s2)cc1,CC#N,3.01654501216545
19864,[C-]#[N+]c1cccc2c(N)cccc12,CN(C)C=O,3.359891598915989
16894,N#CC(=Cc1ncc(C=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)s1)C(=O)O,ClC(Cl)Cl,2.190459363957597
16983,N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,CCO,2.944893111638955
21127,c1csc(-c2cnc(-c3cccs3)c3nonc23)c1,CCCO,2.6605150214592275
13692,CSc1ccccc1N=Nc1nc2ccccc2s1,CO,2.8967289719626166
19361,O=c1c2ccccc2c2c(C#C[Si](c3ccccc3)(c3ccccc3)c3ccccc3)c3c(=O)c4ccccc4c3c(C#C[Si](c3ccccc3)(c3ccccc3)c3ccccc3)c12,ClC(Cl)Cl,2.384230769230769
1232,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5c6ccccc6cc6ccccc56)cc4c4cc(-c5c6ccccc6cc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CCN(CC)CC,3.3782016348773842
13842,C[n+]1ccc(-c2ccc([O-])cc2)cc1,CS(C)=O,2.6211416490486257
12400,COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1OC,ClC(Cl)Cl,3.8265432098765433
10867,COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)NC(=O)OC(C)(C)C,CC#N,3.646499760233376
7522,CCN(CC)c1ccc([N+]2=Cc3ccc4c5c(ccc4c3O[B-]2(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C=[N+](c2ccc(N(CC)CC)cc2)[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)O5)cc1,ClCCl,2.1049235993208826
9304,CN(C)c1ccc(-c2c(/C=C3/C=Cc4ccccc4N3Cc3ccccc3)c(=O)c2=O)cc1,C1CCCCC1,3.4631284916201115
16047,F[B-]1(F)n2c(Nc3cccc4cccnc34)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,C1CCCCC1,2.2139285714285712
15445,Cc1ccccc1-c1ncc2ccc3ccccc3n12,ClCCl,3.8147692307692305
7880,CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CC(C)=O,2.326078799249531
18970,O=P1(c2ccccc2)c2cccc3cccc(c23)-c2cccc3cccc1c23,ClCCl,3.583236994219653
5130,CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1CCOC1,2.6719827586206897
5912,CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(/C=C(\C#N)C(=O)O)s3)c3nsnc23)sc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,2.2258527827648114
8459,CCOC(=O)c1c2c(c3n1CCCn1c(C(=O)OCC)c4c(c1-3)-c1ccc3c5c(ccc-4c15)C(=O)N(c1c(C(C)C)cccc1C(C)C)C3=O)-c1ccc3c4c(ccc-2c14)C(=O)N(c1c(C(C)C)cccc1C(C)C)C3=O,ClCCl,2.535378323108384
3923,CCCCCCC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(C)=O,2.8967289719626166
6127,CCCCCCc1ccc2c(/C=N/c3cc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)cc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)c3)c(O)ccc2c1,C1CCOC1,2.59916142557652
17525,N#Cc1nc2c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3c2nc1C#N,Cc1ccccc1,2.6952173913043476
12135,COc1ccc(-c2c3cc(N(C)C)ccc3nn2C)o1,CC#N,3.3782016348773842
12514,COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](F)(F)O2)cc1,CCOC(C)=O,2.5829166666666667
7819,CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CC(C)=O,1.9996774193548386
6507,CCCCN1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)o4)cc3)N(CCCC)C(=O)C2=C1c1ccc(-c2ccc3c(c2)C2CCCC2N3c2ccc(C)cc2)cc1,ClCCl,2.343667296786389
20596,c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(N(c5ccccc5)c5cccc6ccccc56)cc4cc23)cc1,C1CCOC1,2.773432599772856
18660,O=C1c2ccccc2-c2cnccc21,CCCCCC,3.1454083459242628
13052,COc1ccc(N2c3cc(OC)ccc3N=c3cc4c(cc32)=Nc2cc(C(C)(C)C)cc(C(C)(C)C)c2O4)cc1,CC#N,2.3001855287569573
14976,Cc1ccc(C2=C3C=CC(c4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,C1CCCCC1,2.339245283018868
1379,CC(C)(C)c1ccc(C2=Cc3cc4c(cc3P2(=O)c2ccccc2)C=C(c2ccc(C(C)(C)C)cc2)P4(=O)c2ccccc2)cc1,C1CCOC1,2.8632794457274824
7689,CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,CS(C)=O,3.053694581280788
3688,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)c(OC)c1OC,CCCCCC,4.275172413793103
5874,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc2c(CCCCCC)c(/C=C/c3sc4c(CCCCCC)c(-c5ccc(N(c6ccc7c(c6)C(C)(C)c6ccccc6-7)c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5)sc4c3CCCCCC)sc12,C1CCOC1,2.5829166666666667
4759,CCCCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCCCCCCCC)cc4)cc3)c3ccc(-c4ccc(C#Cc5cc6c(OCCCCCCCC)c7sc(-c8ccc(C(=O)O)s8)cc7c(OCCCCCCCC)c6s5)c5nsnc45)cc3)cc2)cc1,C1CCOC1,2.525050916496945
4512,CCCCCCCCCCOc1cc(OCCCCCCCCCC)cc(C2=C3C(/C=C/c4ccc(OC)cc4)=C(C#Cc4ccc(C(C)(C)C)cc4)C(/C=C/c4ccc(OC)cc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(OC)cc4)c(C#Cc4ccc(C(C)(C)C)cc4)c(/C=C/c4ccc(OC)cc4)c32)c1,ClC(Cl)Cl,1.6937158469945355
12348,COc1ccc(-c2nc(-c3ccc(/C=C(\C#N)C(=O)O)s3)n(C)c2-c2ccc(OC)cc2)cc1,ClCCl,2.966028708133971
13480,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO,2.464811133200795
3790,CCCCC(CC)Cn1c2ccccc2c2cc(-c3cc4c(cc3F)-c3cc(F)c(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)cc3S4(=O)=O)ccc21,Cc1ccccc1,3.2885941644562333
8812,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,ClCCl,2.0126623376623374
5799,CCCCCCOc1ccc(N2c3ccccc3Sc3cc(-c4ccc5c(c4)Sc4cc(-c6ccc7c(c6)Sc6cc(/C=C(\C#N)C(=O)O)ccc6N7c6ccc(OCCCCCC)cc6)ccc4N5c4ccc(OCCCCCC)cc4)ccc32)cc1,ClCCl,2.4995967741935483
652,C=COC(=O)c1c2ccccc2cc2ccccc12,CC#N,3.3967123287671233
20402,c1ccc(-c2cc3cccc4cc(-c5ccccc5)c5cc(-c6cc7[b-]8c(c6)c(-c6ccccc6)cc6cccc(cc7-c7ccccc7)[n+]86)cc2[b-]5[n+]34)cc1,C1CCCCC1,2.792342342342342
17714,Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,CCOC(C)=O,2.86063682510383
7872,CCN(CC)c1ccc2ccc(=O)oc2c1,ClCCl,3.2973404255319148
19233,O=[N+]([O-])c1ccc([N+]2=Cc3ccc4c5c(ccc4c3O[B-]2(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C=[N+](c2ccc([N+](=O)[O-])cc2)[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)O5)cc1,CC(C)=O,2.407378640776699
11806,COc1cc(C#Cc2cc(C#Cc3cc(OC)c(OC)c(OC)c3)nc(C#Cc3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC,ClC(Cl)Cl,3.3690217391304347
5328,CCCCCCOc1c(OCCCCCC)c2cc(-c3cc4c(s3)-c3sc(/C=C(\C#N)C(=O)O)cc3C4(CCCCCC)CCCCCC)sc2c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc12,C1CCOC1,2.4945674044265593
7219,CCCSC(=O)c1ccc(C(=O)SCCC)nc1,CC#N,2.0225122349102773
18779,O=Cc1cc(N2CCCCC2)c2ccc3c(C=O)cc(N4CCCCC4)c4ccc1c2c34,CO,2.572199170124481
15058,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c4ccccc4c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c4nsnc34)cc2)cc1,ClCCl,2.3130597014925374
11162,COC(=O)c1cc(=O)n(C)c2cc(-c3cc4c5c(c3)CCCN5CCC4)sc12,Cc1ccccc1,2.8049773755656107
16851,N#CC(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,CCO,2.8113378684807255
6152,CCCCCCc1ccsc1-c1cc(CCCCCC)c(-c2cc(CCCCCC)c(-c3cc(CCCCCC)c(-c4ccc(/C=C(/C#N)C(=O)O)s4)s3)s2)s1,ClCCl,2.5937238493723846
10708,CN1c2ccccc2Sc2cc3ccccc3c(/C=C/c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)c21,C1CCOC1,2.7986455981941307
15128,Cc1ccc(N2c3cc(-c4ccc(-c5ccc(-c6ccc(/C=C(/C#N)C(=O)O)s6)s5)c5nc(-c6ccccc6)c(-c6ccccc6)nc45)ccc3C3CCCC32)cc1,ClCCl,2.352561669829222
20648,c1ccc(-n2c(-c3cccc4ccccc34)nc3c4cccc5ccc6cccc(c6c54)c32)cc1,Cc1ccccc1,3.262631578947368
18080,O=C(O)c1ccc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,3.3782016348773842
13987,Cc1c2oc3c(C)c(N)cc(C(=O)NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O,CCCCOC(C)=O,2.365736768085016
15986,F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,C1CCOC1,3.3149732620320855
15094,Cc1ccc(N(c2ccc(C)cc2)c2ccc(/C=C/c3sc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)c4c3OCCO4)cc2)cc1,CN(C)C=O,2.5937238493723846
21141,c1csc(-c2nc3c4ccccc4c4cccc2n43)c1,CO,2.6434968017057567
17099,N#Cc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,CCOC(C)=O,3.170843989769821
13219,COc1ccc2c(c1)c(C=O)c1c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n12,CS(C)=O,3.0387254901960783
2916,CC1=c2ccccc2=[N+]2C1=Cc1c3ccccc3c(-c3[nH]c4ccccc4c3C)n1[B-]2(F)F,ClCCl,2.0291325695581013
17969,O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(N(c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)s2)SC1=S,C1CCOC1,2.6266949152542374
1506,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc(C=C(C#N)C#N)cc2)cc1,CCCCC,3.5936231884057968
13845,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CC(C)=O,2.1193162393162392
10588,CN1C(=CC=C2C=CC(=O)c3ncccc32)C(C)(C)c2ccccc21,C1CCOC1,2.0492561983471074
2130,CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(/C=C/c2ccc(/C=C(\C#N)C(=O)O)s2)c(=O)oc31,CCO,2.4338437377306636
13908,Cc1c(C)c(-c2cccnc2)c(C)c(C)c1B(c1c(C)c(C)c(-c2cccnc2)c(C)c1C)c1c(C)c(C)c(-c2cccnc2)c(C)c1C,ClCCl,3.756969696969697
1648,CC(C)(C)c1ccc2oc3nc4oc5ccc(N(c6ccccc6)c6ccccc6)cc5c4cc3c2c1,ClC(Cl)Cl,3.625146198830409
4890,CCCCCCCCc1cc(/C=C(/C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3ccc4c(c3)c3nc5ccccc5nc3n4CC(CC)CCCC)cc2CCCCCCCC)s1,ClCCl,2.5829166666666667
730,CC(=O)Nc1ccc(C(=O)NC2=CC(=O)C(=O)c3ccccc32)cc1,CCO,4.231399317406143
6766,CCCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CC1CCCCC1,2.994685990338164
16158,F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,CC#N,3.723123123123123
18355,O=C1Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)CC(=O)Cc2ccc(c3nsnc23)C1,ClC(Cl)Cl,3.0688118811881187
8201,CCOC(=O)/C=C/c1ccc(N(C)C)cc1,CO,3.4248618784530387
20034,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCOc1ccccc1,1.5870966387779961
12998,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)cc3)cc2)cc1,ClC(Cl)Cl,2.5668737060041407
11624,CO[Si](CCCSC(=O)c1ccccc1N)(OC)OC,ClC(Cl)Cl,3.5626436781609194
9937,CN(C)c1ccc(C(=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)cc4)cc3)cc2)c2ccc(N(C)C)cc2)cc1,ClC(Cl)Cl,2.6777537796976243
5221,CCCCCCN1c2ccc(-c3ccc(OC)cc3)cc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,C1CCOC1,2.8049773755656107
19422,O=c1ccc2cc3ccoc3cc2o1,CC(C)O,4.160402684563758
2709,CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,CO,2.514807302231237
17705,Nc1ccc2c(c1)C(=O)NC2=O,CC#N,3.4728291316526607
5902,CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4ccc(-n5c6cc(-c7ccc(OCC(CC)CCCC)cc7)sc6c6sc(-c7ccc(OCC(CC)CCCC)cc7)cc65)cc4)s3)c3nsnc23)sc1-c1ccc(C(=O)O)cc1,ClCCl,2.556288659793814
16368,N#C/C(=C/c1ccc2cc(-c3ccccc3)c3ccc4c(-c5ccccc5)cc1c2n34)C(=O)O,CN(C)C=O,2.7798206278026907
14008,Cc1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)ccc1-c1ccc(-c2nc3ccccc3[nH]2)cc1,CN(C)C=O,3.756969696969697
19753,Oc1ccccc1/C=N/c1ccc(Cn2cncn2)cc1,CS(C)=O,3.8622249604677927
20977,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cc3ccc(-c4ccc5cc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)oc5c4)cc3o2)cc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,3.2973404255319148
1543,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(/C#N)C(=O)O)s5)s4)s3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,ClCCl,2.545790554414784
17535,N#Cc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,C1CCCCC1,3.802962520563902
3126,CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,CC#N,3.4534818941504177
1156,CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,CC(C)=O,3.1387341772151895
17164,N#Cc1c(N)nc(N)c(C#N)c1-c1ccccc1O,C1CCOC1,3.3149732620320855
5985,CCCCCCc1cc(-c2sc(-c3ccc4c5cc(C(C)(C)C)cc6c7cc(C(C)(C)C)ccc7n(c4c3)c65)cc2CCCCCC)sc1/C=C(\C#N)C(=O)O,C1CCOC1,2.6719827586206897
32,C#CCN1C(=O)/C(=C/c2cc(OC(C)C)ccc2OC(C)C)N=C1C,CC(C)=O,3.146700507614213
7187,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(O)ccc34)ccc21,ClC(Cl)Cl,2.937914691943128
19220,O=[N+]([O-])c1ccc(O)c(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)c1,ClCCl,3.625146198830409
18879,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOCC,3.359891598915989
18547,O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccccc1)=[O+]2,ClC(Cl)(Cl)Cl,3.228645833333333
9779,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CO,2.6211416490486257
9176,CN(C)C(=O)c1ccc2c3c(=O)n4c(c=3c3ccc(C(=O)N(C)C)c1c23)=c1c2c3ccc(C(=O)N(C)C)c5c(C(=O)N(C)C)ccc(c=2c(=O)n1C4)c53,Cc1ccccc1,2.0094003241491083
19137,O=[N+]([O-])c1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,C1COCCO1,2.917176470588235
6300,CCCCCCn1c2ccccc2c2cc(/C=C/c3cc(=O)oc4cc(C)ccc34)ccc21,CS(C)=O,3.0612345679012343
1610,CC(C)(C)c1ccc2c(c1)c1cccc3cnc2n31,CO,2.9240566037735847
939,CC(=O)c1ccn2c3c(c(-c4cccs4)c2c1)CN(C(C)CO)C3=O,ClCCl,3.5524355300859596
15824,Cn1nc2ccc(C=O)cc2c1-c1ccc(CO)o1,ClCCl,3.406043956043956
4023,CCCCCCC1(CCCCCC)c2cc(/C=C(\C#N)C(=O)O)sc2-c2sc(-c3ccc(N(c4ccc(-c5ccc(OCCCC)cc5OCCCC)cc4)c4ccc(-c5ccc(OCCCC)cc5OCCCC)cc4)cc3)cc21,ClCCl,2.384230769230769
17328,N#Cc1ccc(-n2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc3c4ccccc4c4ccccc4c32)c2ccccc12,ClCCl,4.025324675324675
20604,c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(N(c5ccccc5)c5ccccc5)cc4cc23)cc1,CC#N,2.773432599772856
8749,CC[n+]1c(/C=C/c2c([O-])ccc3ccc(=O)oc23)sc2ccccc21,CO,2.3885026539974965
745,CC(=O)Nc1ccc(O)cc1,CS(C)=O,4.231399317406143
4083,CCCCCCCCC(=O)c1ccc2cc3cc(N(C)C)ccc3cc2c1,ClC(Cl)Cl,2.7986455981941307
21018,c1ccc2c3[nH]c(c2c1)N=c1[nH]c(c2ccccc12)=Nc1[nH]c(c2ccccc12)N=c1[nH]c(c2ccccc12)=N3,O,1.8125730994152045
13816,C[Si]1(C)O[Si](C)(C)c2cc3nc4ccccc4c(-c4ccccc4)c3cc2[Si](C)(C)O1,ClCCl,3.3690217391304347
5582,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc6cc(C(=O)O)c(=O)[nH]c6c5)cc3C4(CCCCCC)CCCCCC)cc2)cc1,ClCCl,2.4599206349206346
2877,CC1=[N+]2C(=C(c3ccc(N4CCOCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CCOC(C)=O,2.450197628458498
4701,CCCCCCCCOc1c(/C=C(/C#N)C(=O)O)sc(/C=N/N(c2ccccc2)c2ccccc2)c1OCCCCCCCC,C1CCOC1,2.5668737060041407
9933,CN(C)c1ccc(C(=Cc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccc(/C=C6\SC(=S)N(CC(=O)O)C6=O)cc5)cc4)s3)cc2)c2ccc(N(C)C)cc2)cc1,ClC(Cl)Cl,2.5937238493723846
18819,O=Cc1cc(O)ccc1O,CCCO,3.3782016348773842
2651,CC1=CC(C)=[N+]2C1=C(c1ccc(N3CCOCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,2.4995967741935483
